molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL1779524,COCCOCCOCCOc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C(=O)OC)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)CC2,inactive,776.8870000000001,6.193800000000006,2.0,11.0,6.73754891026957
CHEMBL455275,COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1ccc2ncccc2c1,inactive,644.7280000000002,6.144000000000006,2.0,8.0,6.764471553092451
CHEMBL1779521,COCCOCCOCCOc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C(=O)O)c(NC(=O)c4ccc5ncccc5c4)c3)cc1)CC2.O=C(O)C(F)(F)F,inactive,876.8820000000002,6.738700000000006,4.0,11.0,4.301029995663981
CHEMBL1779520,COCCOCCOCCOc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C(=O)O)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)CC2.O=C(O)C(F)(F)F,inactive,876.8820000000002,6.738700000000006,4.0,11.0,4.301029995663981
CHEMBL573524,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1OC,inactive,300.31000000000006,3.0111000000000017,2.0,5.0,6.031517051446065
CHEMBL573523,COc1cccc(/C=C/C(=O)c2ccc(O)cc2O)c1,inactive,270.284,3.0025000000000013,2.0,4.0,5.552841968657781
CHEMBL139679,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1O,inactive,274.70300000000003,3.6473000000000018,2.0,3.0,5.2168113089247425
CHEMBL317469,COc1ccc(C(=O)/C=C/c2ccccc2)c(O)c1,inactive,254.28500000000003,3.2969000000000017,1.0,3.0,4.508358206522414
CHEMBL406861,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)c(O)c1,inactive,288.73,3.950300000000002,1.0,3.0,4.869344650977969
CHEMBL36584,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2OC)cc1,active,298.338,3.608500000000002,0.0,4.0,5.6307841425898575
CHEMBL241781,COc1ccc(C(=O)/C=C/c2ccccc2Cl)c(OC)c1,inactive,302.75700000000006,4.253300000000003,0.0,3.0,5.504455662453552
CHEMBL138662,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)c(OC)c1,active,302.75700000000006,4.253300000000004,0.0,3.0,5.510041520575165
CHEMBL243830,COc1cc(O)c(C(=O)/C=C/c2ccc(OC)c(OC)c2)c(OC)c1,inactive,344.3630000000001,3.322700000000002,1.0,6.0,6.1249387366083
CHEMBL252869,COc1cc(O)c(C(=O)/C=C/c2ccccc2Cl)c(OC)c1,inactive,318.7560000000001,3.9589000000000025,1.0,4.0,5.278189384787454
CHEMBL1935209,O=C(/C=C/c1ccccc1)c1ccc2ccccc2c1O,inactive,274.319,4.441500000000003,1.0,2.0,4.614036429399302
CHEMBL1935215,O=C(/C=C/c1ccc(Cl)c(Cl)c1)c1ccc2ccccc2c1O,active,343.20900000000006,5.748300000000004,1.0,2.0,4.583026827396964
CHEMBL1935219,COc1cccc(/C=C/C(=O)c2c(O)ccc3ccccc23)c1,inactive,304.345,4.450100000000003,1.0,3.0,5.714442690992226
CHEMBL1935222,O=C(/C=C/c1ccc(Cl)c(Cl)c1)c1c(O)ccc2ccccc12,inactive,343.20900000000006,5.748300000000004,1.0,2.0,5.056505484093897
CHEMBL389328,COc1ccc(/C=C/C(=O)c2ccccc2O)cc1OC,active,284.31100000000004,3.305500000000002,1.0,4.0,5.303643611266668
CHEMBL182653,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1,inactive,270.284,3.0025000000000013,2.0,4.0,4.919012953089113
CHEMBL573524,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1OC,inactive,300.31000000000006,3.0111000000000017,2.0,5.0,6.070581074285707
CHEMBL573523,COc1cccc(/C=C/C(=O)c2ccc(O)cc2O)c1,active,270.284,3.0025000000000013,2.0,4.0,5.7121982700697735
CHEMBL139679,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1O,active,274.70300000000003,3.6473000000000018,2.0,3.0,5.195860567664649
CHEMBL317469,COc1ccc(C(=O)/C=C/c2ccccc2)c(O)c1,active,254.28500000000003,3.2969000000000017,1.0,3.0,4.509339346643864
CHEMBL229907,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1,active,284.311,3.305500000000002,1.0,4.0,5.657577319177793
CHEMBL262597,COc1ccc(C(=O)/C=C/c2ccc(OC)c(OC)c2)c(O)c1,active,314.33700000000005,3.3141000000000016,1.0,5.0,5.97469413473523
CHEMBL260597,COc1cccc(/C=C/C(=O)c2ccc(OC)cc2O)c1,active,284.311,3.305500000000001,1.0,4.0,5.8326826652518236
CHEMBL405022,COc1ccc(C(=O)/C=C/c2ccccc2Cl)c(O)c1,active,288.73,3.9503000000000013,1.0,3.0,5.478861916295964
CHEMBL406861,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)c(O)c1,active,288.73,3.950300000000002,1.0,3.0,4.969805214643249
CHEMBL36584,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2OC)cc1,active,298.338,3.608500000000002,0.0,4.0,5.718966632752273
CHEMBL1935205,COc1ccc(C(=O)/C=C/c2ccc(OC)c(OC)c2)c(OC)c1,active,328.3640000000001,3.6171000000000024,0.0,5.0,5.987162775294828
CHEMBL241781,COc1ccc(C(=O)/C=C/c2ccccc2Cl)c(OC)c1,active,302.75700000000006,4.253300000000003,0.0,3.0,5.580044251510242
CHEMBL138662,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)c(OC)c1,active,302.75700000000006,4.253300000000004,0.0,3.0,5.94692155651658
CHEMBL243829,COc1ccc(/C=C/C(=O)c2c(O)cc(OC)cc2OC)cc1,active,314.33700000000005,3.3141000000000016,1.0,5.0,5.522878745280337
CHEMBL243830,COc1cc(O)c(C(=O)/C=C/c2ccc(OC)c(OC)c2)c(OC)c1,active,344.3630000000001,3.322700000000002,1.0,6.0,6.275724130399211
CHEMBL252869,COc1cc(O)c(C(=O)/C=C/c2ccccc2Cl)c(OC)c1,active,318.7560000000001,3.9589000000000025,1.0,4.0,5.549750891680639
CHEMBL36619,COc1ccc(/C=C/C(=O)c2ccc(OC)c(OC)c2)cc1,inactive,298.33799999999997,3.608500000000003,0.0,4.0,5.935542010773082
CHEMBL595816,COc1ccc(/C=C/C(=O)c2ccc(OC)c(OC)c2)cc1OC,active,328.36400000000003,3.6171000000000024,0.0,5.0,5.42021640338319
CHEMBL1935207,COc1ccc(C(=O)/C=C/c2ccccc2Cl)cc1OC,active,302.75700000000006,4.253300000000003,0.0,3.0,5.107905397309519
CHEMBL1935208,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)cc1OC,active,302.75700000000006,4.253300000000004,0.0,3.0,5.761953896871205
CHEMBL1935209,O=C(/C=C/c1ccccc1)c1ccc2ccccc2c1O,active,274.319,4.441500000000003,1.0,2.0,5.034798298974088
CHEMBL1935210,COc1ccc(/C=C/C(=O)c2ccc3ccccc3c2O)cc1,active,304.345,4.4501000000000035,1.0,3.0,5.007446482167865
CHEMBL1935212,COc1cccc(/C=C/C(=O)c2ccc3ccccc3c2O)c1,inactive,304.345,4.4501000000000035,1.0,3.0,5.245651664288981
CHEMBL1935215,O=C(/C=C/c1ccc(Cl)c(Cl)c1)c1ccc2ccccc2c1O,inactive,343.20900000000006,5.748300000000004,1.0,2.0,4.64994590642097
CHEMBL1935216,O=C(/C=C/c1ccccc1)c1c(O)ccc2ccccc12,inactive,274.319,4.441500000000002,1.0,2.0,5.58838029403677
CHEMBL1935217,COc1ccc(/C=C/C(=O)c2c(O)ccc3ccccc23)cc1,inactive,304.345,4.450100000000003,1.0,3.0,5.539102157243452
CHEMBL1935219,COc1cccc(/C=C/C(=O)c2c(O)ccc3ccccc23)c1,active,304.345,4.450100000000003,1.0,3.0,5.714442690992226
CHEMBL1935220,O=C(/C=C/c1ccccc1Cl)c1c(O)ccc2ccccc12,inactive,308.764,5.0949000000000035,1.0,2.0,5.253365801062421
CHEMBL2011286,COc1ccc(CCNC(=O)c2cc(=O)c3c(OCCc4ccc(OC)c(OC)c4)cccc3o2)cc1OC,active,533.5770000000003,4.421400000000004,1.0,8.0,6.327902142064283
CHEMBL2011287,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)c4c(OCc5ccccc5)cccc4o3)c2c1,inactive,468.5090000000002,4.834400000000003,2.0,5.0,6.7447274948966935
CHEMBL2011288,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)c4c(OCc5ccc(Br)cc5)cccc4o3)c2c1,inactive,547.4050000000001,5.596900000000003,2.0,5.0,6.958607314841775
CHEMBL2011289,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)c4c(OCc5ccc(C)cc5)cccc4o3)c2c1,inactive,482.53600000000023,5.142820000000005,2.0,5.0,6.698970004336019
CHEMBL2011290,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)c4c(OCCc5ccccc5)cccc4o3)c2c1,inactive,482.53600000000023,4.876900000000004,2.0,5.0,6.795880017344075
CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,inactive,469.58200000000033,3.6373000000000024,2.0,5.0,7.301029995663981
CHEMBL260654,COc1cc(O)c(C(=O)/C=C/c2c(OC)cccc2OC)c(OC)c1,inactive,344.3630000000001,3.322700000000002,1.0,6.0,6.455931955649724
CHEMBL404782,COc1cc(/C=C/C(=O)c2c(O)cc(OC)cc2OC)cc(OC)c1,inactive,344.3630000000001,3.322700000000002,1.0,6.0,6.769551078621726
CHEMBL1834566,COc1cc(OC)c(/C=C/C(=O)c2cn(C)c3ccccc23)c(OC)c1,active,351.4020000000001,4.100200000000004,0.0,5.0,6.346787486224656
CHEMBL1834565,COc1cccc(OC)c1/C=C/C(=O)c1cn(C)c2ccccc12,active,321.37600000000003,4.091600000000003,0.0,4.0,6.568636235841013
CHEMBL84,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,active,421.4530000000002,1.8468000000000002,2.0,8.0,6.769551078621726
CHEMBL837,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,active,392.41100000000023,2.3476,2.0,7.0,6.7544873321858505
CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,inactive,469.58200000000033,3.6373000000000024,2.0,5.0,8.301029995663981
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,inactive,493.6150000000002,4.590320000000004,2.0,7.0,6.045757490560675
CHEMBL2074917,CC/C(=C(/c1ccc(OCCN(C)C)cc1)c1ccc(OCc2ccc([N+](=O)[O-])cc2)cc1)c1ccccc1,active,522.6450000000002,7.483300000000008,0.0,5.0,5.823908740944319
CHEMBL584,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,inactive,567.7960000000003,4.747620000000004,4.0,6.0,4.903089986991944
CHEMBL411,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,active,268.356,4.828600000000005,2.0,2.0,6.301029995663981
CHEMBL1405,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,active,270.37199999999996,3.817400000000002,1.0,2.0,5.0
CHEMBL2074984,CC/C(=C(/c1ccc(OCCN(C)C)cc1)c1ccc(OCc2ccccc2)cc1)c1ccccc1,active,477.64800000000014,7.575100000000008,0.0,3.0,5.698970004336019
CHEMBL2074917,CC/C(=C(/c1ccc(OCCN(C)C)cc1)c1ccc(OCc2ccc([N+](=O)[O-])cc2)cc1)c1ccccc1,active,522.6450000000002,7.483300000000008,0.0,5.0,5.698970004336019
CHEMBL2074984,CC/C(=C(/c1ccc(OCCN(C)C)cc1)c1ccc(OCc2ccccc2)cc1)c1ccccc1,active,477.64800000000014,7.575100000000008,0.0,3.0,5.698970004336019
CHEMBL1525298,CCC(=O)Oc1ccc(/C(CC)=C(\CC)c2ccc(OC(=O)CC)cc2)cc1,active,380.4840000000001,6.048200000000006,0.0,4.0,5.522878745280337
CHEMBL1525298,CCC(=O)Oc1ccc(/C(CC)=C(\CC)c2ccc(OC(=O)CC)cc2)cc1,active,380.4840000000001,6.048200000000006,0.0,4.0,5.522878745280337
CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.6373000000000024,2.0,5.0,6.6020599913279625
CHEMBL2158549,O=[N+]([O-])c1ccc(N2CCN(c3nc(-c4ccccc4)nc4ccccc34)CC2)cc1,active,411.46500000000015,4.531600000000004,0.0,6.0,5.029188389127482
CHEMBL2158548,O=[N+]([O-])c1cccc(N2CCN(c3nc(-c4ccccc4)nc4ccccc34)CC2)c1,active,411.46500000000015,4.531600000000004,0.0,6.0,5.0996328713435295
CHEMBL2158547,COc1cccc(N2CCN(c3nc(-c4ccccc4)nc4ccccc34)CC2)c1,active,396.49400000000014,4.632000000000004,0.0,5.0,5.050609993355087
CHEMBL2158546,Fc1ccc(N2CCN(c3nc(-c4ccccc4)nc4ccccc34)CC2)cc1Cl,active,418.90300000000025,5.415900000000004,0.0,4.0,5.0851281824599495
CHEMBL2158545,Clc1cccc(N2CCN(c3nc(-c4ccccc4)nc4ccccc34)CC2)c1,inactive,400.9130000000002,5.276800000000004,0.0,4.0,5.228412519118745
CHEMBL2158544,Brc1cccc(N2CCN(c3nc(-c4ccccc4)nc4ccccc34)CC2)c1,inactive,445.36400000000015,5.385900000000005,0.0,4.0,5.29073003902417
CHEMBL1277172,c1ccc(-c2nc(N3CCN(c4ccccc4)CC3)c3ccccc3n2)cc1,inactive,366.4680000000001,4.623400000000004,0.0,4.0,5.049635145623877
CHEMBL2158543,FC(F)(F)c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,inactive,365.35800000000006,6.059200000000004,1.0,3.0,5.815308569182402
CHEMBL2158542,FC(F)(F)c1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,inactive,365.35800000000006,6.059200000000003,1.0,3.0,6.6020599913279625
CHEMBL2158558,N#Cc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,inactive,322.37100000000004,4.912080000000002,1.0,4.0,6.853871964321762
CHEMBL2158557,O=[N+]([O-])c1cc(Nc2nc(-c3ccccc3)nc3ccccc23)ccc1F,inactive,360.34800000000007,5.087700000000002,1.0,5.0,5.609064892896621
CHEMBL2158556,O=[N+]([O-])c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,inactive,342.35800000000006,4.9486000000000026,1.0,5.0,6.013228265733755
CHEMBL118812,O=[N+]([O-])c1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,inactive,342.35800000000006,4.948600000000003,1.0,5.0,6.886056647693163
CHEMBL2158555,O=[N+]([O-])c1ccccc1Nc1nc(-c2ccccc2)nc2ccccc12,inactive,342.35800000000006,4.9486000000000026,1.0,5.0,5.226945306635737
CHEMBL2158554,COc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1OC,inactive,357.4130000000001,5.057600000000003,1.0,5.0,6.721246399047171
CHEMBL1617104,COc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,inactive,327.38700000000006,5.049000000000003,1.0,4.0,5.714442690992226
CHEMBL1190912,COc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,inactive,327.38700000000006,5.049000000000003,1.0,4.0,5.87942606879415
CHEMBL1338919,COc1ccccc1Nc1nc(-c2ccccc2)nc2ccccc12,inactive,327.38700000000006,5.049000000000003,1.0,4.0,5.647817481888637
CHEMBL2158553,Fc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1Cl,inactive,349.79600000000005,5.832900000000003,1.0,3.0,5.779891911959945
CHEMBL1195084,Clc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,inactive,331.80600000000004,5.693800000000004,1.0,3.0,5.714442690992226
CHEMBL2158552,Brc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,inactive,376.25700000000006,5.802900000000004,1.0,3.0,5.165579296318468
CHEMBL2158551,Brc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,inactive,376.25700000000006,5.802900000000004,1.0,3.0,6.2441251443275085
CHEMBL2158550,Brc1ccccc1Nc1nc(-c2ccccc2)nc2ccccc12,inactive,376.25700000000006,5.802900000000004,1.0,3.0,5.425968732272281
CHEMBL1194993,c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,inactive,297.36100000000005,5.040400000000003,1.0,3.0,5.590066876668706
CHEMBL2420096,COc1ccc(-c2oc3ccc4ccccc4c3c(=O)c2O)cc1,active,318.32800000000003,4.3274000000000035,1.0,4.0,5.213248577854439
CHEMBL2420097,COc1ccc(-c2oc3ccc4ccccc4c3c(=O)c2O)cc1OC,active,348.3540000000001,4.336000000000003,1.0,5.0,5.213248577854439
CHEMBL26260,O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,active,272.30300000000005,4.613200000000003,0.0,2.0,5.218244625347531
CHEMBL75169,COc1ccc(-c2oc3cc(OC)cc(OC)c3c(=O)c2OC)c(OC)c1,active,372.37300000000016,3.503000000000002,0.0,7.0,5.223298816011589
CHEMBL75169,COc1ccc(-c2oc3cc(OC)cc(OC)c3c(=O)c2OC)c(OC)c1,active,372.37300000000016,3.503000000000002,0.0,7.0,5.2262135550188065
CHEMBL2420100,COc1ccc(-c2oc3ccc4ccccc4c3c(=O)c2OC)cc1OC,active,362.38100000000014,4.639000000000004,0.0,5.0,5.279840696594043
CHEMBL2420086,COc1ccc(-c2oc3c(ccc4ccccc43)c(=O)c2O)cc1,active,318.32800000000003,4.3274000000000035,1.0,4.0,5.303643611266668
CHEMBL2420097,COc1ccc(-c2oc3ccc4ccccc4c3c(=O)c2O)cc1OC,active,348.3540000000001,4.336000000000003,1.0,5.0,5.315154638355588
CHEMBL2420100,COc1ccc(-c2oc3ccc4ccccc4c3c(=O)c2OC)cc1OC,active,362.38100000000014,4.639000000000004,0.0,5.0,5.369572124974976
CHEMBL2420092,COc1cc(-c2oc3c(ccc4ccccc43)c(=O)c2OC)ccc1F,active,350.3450000000001,4.769500000000003,0.0,4.0,5.396855627379818
CHEMBL2075017,COc1ccc(-c2oc3cc(OC)cc(O)c3c(=O)c2OC)c(OC)c1,active,358.3460000000001,3.200000000000002,1.0,7.0,5.410050398674292
CHEMBL2075017,COc1ccc(-c2oc3cc(OC)cc(O)c3c(=O)c2OC)c(OC)c1,active,358.3460000000001,3.200000000000002,1.0,7.0,5.485452247339714
CHEMBL2420090,COc1ccc(-c2oc3c(ccc4ccccc43)c(=O)c2OC)cc1,inactive,332.3550000000001,4.630400000000004,0.0,4.0,5.512861624522814
CHEMBL77198,COc1ccc2c(=O)c(O)c(-c3ccc(OC)c(OC)c3)oc2c1,active,328.32000000000005,3.1914000000000016,1.0,6.0,5.995678626217358
CHEMBL19032,COc1cc(OC)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,active,372.37300000000016,3.503000000000002,0.0,7.0,6.0851281824599495
CHEMBL2420087,COc1ccc(-c2oc3c(ccc4ccccc43)c(=O)c2O)cc1OC,active,348.3540000000001,4.336000000000003,1.0,5.0,6.140261433802853
CHEMBL2420094,COc1ccc(-c2cc(=O)c3c(ccc4ccccc43)o2)cc1OC,active,332.35500000000013,4.630400000000003,0.0,4.0,6.229147988357855
CHEMBL77966,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,active,358.3460000000001,3.200000000000001,1.0,7.0,6.2441251443275085
CHEMBL77966,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,active,358.3460000000001,3.200000000000001,1.0,7.0,6.267606240177032
CHEMBL2420084,COc1cc(-c2cc(=O)c3ccc4ccccc4c3o2)ccc1F,active,320.319,4.760900000000002,0.0,3.0,6.282329496997738
CHEMBL2420091,COc1ccc(-c2oc3c(ccc4ccccc43)c(=O)c2OC)cc1OC,active,362.38100000000014,4.639000000000005,0.0,5.0,6.329754146925876
CHEMBL2420094,COc1ccc(-c2cc(=O)c3c(ccc4ccccc43)o2)cc1OC,active,332.35500000000013,4.630400000000003,0.0,4.0,6.33913452199613
CHEMBL2420084,COc1cc(-c2cc(=O)c3ccc4ccccc4c3o2)ccc1F,active,320.319,4.760900000000002,0.0,3.0,6.34008379993015
CHEMBL2420091,COc1ccc(-c2oc3c(ccc4ccccc43)c(=O)c2OC)cc1OC,active,362.38100000000014,4.639000000000005,0.0,5.0,6.370590400897281
CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.6373000000000024,2.0,5.0,6.450996737974212
CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.6373000000000024,2.0,5.0,6.667561540084395
CHEMBL100714,COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1OC,active,341.36700000000013,3.4078000000000017,1.0,7.0,5.131943638176958
CHEMBL3092494,COc1ccc(Nc2ncnc3ccccc23)cc1OC,active,281.31500000000005,3.390600000000001,1.0,5.0,5.319664486585437
CHEMBL3092481,COc1ccc(-c2nc(Nc3ccccc3)c3ccccc3n2)cc1OC,active,357.4130000000001,5.057600000000004,1.0,5.0,5.388276691992658
CHEMBL3092495,COc1cc2ncnc(Nc3ccccc3[N+](=O)[O-])c2cc1OC,active,326.3120000000001,3.2988000000000017,1.0,7.0,5.401209493236885
CHEMBL3092495,COc1cc2ncnc(Nc3ccccc3[N+](=O)[O-])c2cc1OC,active,326.3120000000001,3.2988000000000017,1.0,7.0,5.42021640338319
CHEMBL100714,COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1OC,active,341.36700000000013,3.4078000000000017,1.0,7.0,5.421360790031928
CHEMBL3092494,COc1ccc(Nc2ncnc3ccccc23)cc1OC,active,281.31500000000005,3.390600000000001,1.0,5.0,5.471083299722345
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,active,446.9100000000004,4.275600000000003,1.0,7.0,5.496209316942819
CHEMBL3092497,COc1cc2ncnc(Nc3ccc([N+](=O)[O-])cc3)c2cc1OC,active,326.3120000000001,3.298800000000001,1.0,7.0,5.534617148551582
CHEMBL3092497,COc1cc2ncnc(Nc3ccc([N+](=O)[O-])cc3)c2cc1OC,active,326.3120000000001,3.298800000000001,1.0,7.0,5.609064892896621
CHEMBL316064,COc1cc2ncnc(Nc3cccc(C(F)(F)F)c3)c2cc1OC,active,349.3120000000001,4.409400000000002,1.0,5.0,5.619788758288394
CHEMBL29197,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,active,360.2110000000001,4.153100000000003,1.0,5.0,5.634512015109101
CHEMBL3092492,N#Cc1cccc(Nc2ncnc3ccccc23)c1,active,246.273,3.2450800000000006,1.0,4.0,5.692503962086787
CHEMBL3092481,COc1ccc(-c2nc(Nc3ccccc3)c3ccccc3n2)cc1OC,active,357.4130000000001,5.057600000000004,1.0,5.0,5.701146923590294
CHEMBL316064,COc1cc2ncnc(Nc3cccc(C(F)(F)F)c3)c2cc1OC,active,349.3120000000001,4.409400000000002,1.0,5.0,5.703334809738469
CHEMBL3092501,COc1ccc(Nc2nc(Nc3ccc(OC)c(OC)c3)c3cc(OC)c(OC)cc3n2)cc1OC,active,492.5320000000003,5.168600000000004,2.0,10.0,5.7594507517174005
CHEMBL29197,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,active,360.2110000000001,4.153100000000003,1.0,5.0,5.761953896871205
CHEMBL92824,FC(F)(F)c1cccc(Nc2ncnc3ccccc23)c1,active,289.26000000000005,4.392200000000002,1.0,3.0,5.809668301829708
CHEMBL3092484,COc1ccc(-c2nc(Nc3ccccc3[N+](=O)[O-])c3ccccc3n2)cc1OC,active,402.4100000000002,4.965800000000004,1.0,7.0,5.809668301829708
CHEMBL3092501,COc1ccc(Nc2nc(Nc3ccc(OC)c(OC)c3)c3cc(OC)c(OC)cc3n2)cc1OC,active,492.5320000000003,5.168600000000004,2.0,10.0,5.818156412055227
CHEMBL290096,Brc1cccc(Nc2ncnc3ccccc23)c1,active,300.15900000000005,4.135900000000001,1.0,3.0,5.8297382846050425
CHEMBL3092492,N#Cc1cccc(Nc2ncnc3ccccc23)c1,active,246.273,3.2450800000000006,1.0,4.0,5.928117992693875
CHEMBL290096,Brc1cccc(Nc2ncnc3ccccc23)c1,active,300.15900000000005,4.135900000000001,1.0,3.0,5.966576244513051
CHEMBL2333998,COc1cc2ncnc(Nc3cccc(C#N)c3)c2cc1OC,active,306.3250000000001,3.2622800000000014,1.0,6.0,5.97469413473523
CHEMBL92824,FC(F)(F)c1cccc(Nc2ncnc3ccccc23)c1,active,289.26000000000005,4.392200000000002,1.0,3.0,6.026872146400302
CHEMBL2333998,COc1cc2ncnc(Nc3cccc(C#N)c3)c2cc1OC,active,306.3250000000001,3.2622800000000014,1.0,6.0,6.031517051446065
CHEMBL1999832,COc1cc2nc(Nc3cccc(Br)c3)nc(Nc3cccc(Br)c3)c2cc1OC,active,530.2200000000001,6.659200000000004,2.0,6.0,6.0655015487564325
CHEMBL3092484,COc1ccc(-c2nc(Nc3ccccc3[N+](=O)[O-])c3ccccc3n2)cc1OC,active,402.4100000000002,4.965800000000004,1.0,7.0,6.1938200260161125
CHEMBL3092498,COc1cc2nc(Nc3cccc(C(F)(F)F)c3)nc(Nc3cccc(C(F)(F)F)c3)c2cc1OC,active,508.42200000000014,7.171800000000004,2.0,6.0,6.214670164989233
CHEMBL3092483,COc1ccc(Nc2nc(-c3ccc(OC)c(OC)c3)nc3ccccc23)cc1OC,active,417.46500000000015,5.074800000000004,1.0,7.0,6.214670164989233
CHEMBL3092499,COc1cc2nc(Nc3cccc(C#N)c3)nc(Nc3cccc(C#N)c3)c2cc1OC,active,422.4480000000002,4.877560000000003,2.0,8.0,6.318758762624412
CHEMBL3092499,COc1cc2nc(Nc3cccc(C#N)c3)nc(Nc3cccc(C#N)c3)c2cc1OC,active,422.4480000000002,4.877560000000003,2.0,8.0,6.327902142064283
CHEMBL3092491,COc1ccc(-c2nc(Nc3ccc(O)cc3)c3ccccc3n2)cc1OC,inactive,373.41200000000015,4.763200000000004,2.0,6.0,6.327902142064283
CHEMBL3092483,COc1ccc(Nc2nc(-c3ccc(OC)c(OC)c3)nc3ccccc23)cc1OC,inactive,417.46500000000015,5.074800000000004,1.0,7.0,6.376750709602099
CHEMBL3092482,COc1ccc(-c2nc(Nc3cccc(Br)c3)c3ccccc3n2)cc1OC,active,436.30900000000014,5.8201000000000045,1.0,5.0,6.3979400086720375
CHEMBL488910,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,active,469.58200000000033,3.6373000000000024,2.0,5.0,6.481486060122113
